CPU Name,CPU Mark
Intel Core i5-8305G @ 2.80GHz,6801
Intel Core i5-8350U @ 1.70GHz,6102
Intel Core i5-8365U @ 1.60GHz,5944
Intel Core i5-8365UE @ 1.60GHz,5435
Intel Core i5-8400 @ 2.80GHz,9228
Intel Core i5-8400H @ 2.50GHz,7454
Intel Core i5-8400T @ 1.70GHz,7425
Intel Core i5-8500 @ 3.00GHz,9520
Intel Core i5-8500B @ 3.00GHz,8885
Intel Core i5-8500T @ 2.10GHz,7742
Intel Core i5-8600 @ 3.10GHz,9965
Intel Core i5-8600K @ 3.60GHz,10137
Intel Core i5-8600T @ 2.30GHz,9189
Intel Core i5-9300H @ 2.40GHz,7435
Intel Core i5-9300HF @ 2.40GHz,7259
Intel Core i5-9400 @ 2.90GHz,9370
Intel Core i5-9400F @ 2.90GHz,9462
Intel Core i5-9400H @ 2.50GHz,7818
Intel Core i5-9400T @ 1.80GHz,8174
Intel Core i5-9500 @ 3.00GHz,9831
Intel Core i5-9500E @ 3.00GHz,9104
Intel Core i5-9500F @ 3.00GHz,9989
Intel Core i5-9500T @ 2.20GHz,8068
Intel Core i5-9500TE @ 2.20GHz,9776
Intel Core i5-9600 @ 3.10GHz,10345
Intel Core i5-9600K @ 3.70GHz,10647
Intel Core i5-9600KF @ 3.70GHz,10643
Intel Core i5-9600T @ 2.30GHz,9600
Intel Core i5-L16G7 @ 1.40GHz,3280
Intel Core i7-10510U @ 1.80GHz,6401
Intel Core i7-10510Y @ 1.20GHz,3631
Intel Core i7-1060NG7 @ 1.20GHz,6514
Intel Core i7-10610U @ 1.80GHz,6585
Intel Core i7-1065G7 @ 1.30GHz,8141
Intel Core i7-1068NG7 @ 2.30GHz,9239
Intel Core i7-10700 @ 2.90GHz,16065
Intel Core i7-10700E @ 2.90GHz,16086
Intel Core i7-10700F @ 2.90GHz,16119
Intel Core i7-10700K @ 3.80GHz,18555
Intel Core i7-10700KF @ 3.80GHz,18376
Intel Core i7-10700T @ 2.00GHz,12910
Intel Core i7-10700TE @ 2.00GHz,13505
Intel Core i7-10710U @ 1.10GHz,9238
Intel Core i7-10750H @ 2.60GHz,11528
Intel Core i7-10810U @ 1.10GHz,7943
Intel Core i7-10850H @ 2.70GHz,11597
Intel Core i7-10870H @ 2.20GHz,14086
Intel Core i7-10875H @ 2.30GHz,14495
Intel Core i7-11370H @ 3.30GHz,11546
Intel Core i7-11375H @ 3.30GHz,11697
Intel Core i7-11390H @ 3.40GHz,9801
Intel Core i7-11600H @ 2.90GHz,15404
Intel Core i7-1160G7 @ 1.20GHz,8720
Intel Core i7-1165G7 @ 2.80GHz,9855
Intel Core i7-11700 @ 2.50GHz,20625
Intel Core i7-11700B @ 3.20GHz,21570
Intel Core i7-11700F @ 2.50GHz,20782
Intel Core i7-11700K @ 3.60GHz,24353
Intel Core i7-11700KF @ 3.60GHz,23813
Intel Core i7-11700T @ 1.40GHz,15409
Intel Core i7-11800H @ 2.30GHz,19814
Intel Core i7-1180G7 @ 1.30GHz,7821
Intel Core i7-11850H @ 2.50GHz,19850
Intel Core i7-11850HE @ 2.60GHz,21365
Intel Core i7-1185G7 @ 3.00GHz,10018
Intel Core i7-1185G7E @ 2.80GHz,9878
Intel Core i7-1185GRE @ 2.80GHz,7751
Intel Core i7-1195G7 @ 2.90GHz,10463
Intel Core i7-1250U,11283
Intel Core i7-1255U,13111
Intel Core i7-1260P,16586
Intel Core i7-1260U,13240
Intel Core i7-12650H,21715
Intel Core i7-12650HX,23044
Intel Core i7-1265U,13241
Intel Core i7-1265UE,9398
Intel Core i7-1265UL,18294
Intel Core i7-12700,30024
Intel Core i7-12700E,28302
Intel Core i7-12700F,30317
Intel Core i7-12700H,25324
Intel Core i7-12700HL,19577
Intel Core i7-12700K,34346
Intel Core i7-12700KF,34056
Intel Core i7-12700T,21127
Intel Core i7-12700TE,19744
Intel Core i7-1270P,16674
Intel Core i7-1270PE,16740
Intel Core i7-12800H,24061
Intel Core i7-12800HE,26096
Intel Core i7-12800HX,31258
Intel Core i7-1280P,20081
Intel Core i7-12850HX,30599
Intel Core i7-1355U,14105
Intel Core i7-1360P,18504
Intel Core i7-13620H,23690
Intel Core i7-13650HX,30477
Intel Core i7-1365U,13881
Intel Core i7-1365UE,10829
Intel Core i7-1365URE,11285
Intel Core i7-13700,36181
Intel Core i7-13700E,33834
Intel Core i7-13700F,38135
Intel Core i7-13700H,26134
Intel Core i7-13700HX,32115
Intel Core i7-13700K,45770
Intel Core i7-13700KF,45726
Intel Core i7-13700T,27831
Intel Core i7-13700TE,22026
Intel Core i7-13705H,24905
Intel Core i7-1370P,19983
Intel Core i7-1370PE,21920
Intel Core i7-1370PRE,19159
Intel Core i7-13790F,42202
Intel Core i7-13800H,26292
Intel Core i7-13800HRE,19884
Intel Core i7-13850HX,36500
Intel Core i7-14650HX,34463
Intel Core i7-14700,40887
Intel Core i7-14700F,41473
Intel Core i7-14700HX,37127
Intel Core i7-14700K,52183
Intel Core i7-14700KF,52225
Intel Core i7-14700T,31600
Intel Core i7-14701E,26146
Intel Core i7-14701TE,27519
Intel Core i7-14790F,40904
Intel Core i7-2600 @ 3.40GHz,5346
Intel Core i7-2600K @ 3.40GHz,5483
Intel Core i7-2600S @ 2.80GHz,4637
Intel Core i7-2610UE @ 1.50GHz,1527
Intel Core i7-2617M @ 1.50GHz,1687
Intel Core i7-2620M @ 2.70GHz,2425
Intel Core i7-2630QM @ 2.00GHz,3552
Intel Core i7-2630UM @ 1.60GHz,400
Intel Core i7-2635QM @ 2.00GHz,3476
Intel Core i7-2637M @ 1.70GHz,1889
Intel Core i7-2640M @ 2.80GHz,2446
Intel Core i7-2655LE @ 2.20GHz,1999
Intel Core i7-2670QM @ 2.20GHz,3747
Intel Core i7-2675QM @ 2.20GHz,3913
Intel Core i7-2677M @ 1.80GHz,1875
Intel Core i7-2700K @ 3.50GHz,5690
Intel Core i7-2710QE @ 2.10GHz,3749
Intel Core i7-2715QE @ 2.10GHz,3221
Intel Core i7-2720QM @ 2.20GHz,4015
Intel Core i7-2760QM @ 2.40GHz,4313
Intel Core i7-2820QM @ 2.30GHz,4371
Intel Core i7-2840QM @ 2.40GHz,3842
Intel Core i7-2860QM @ 2.50GHz,4594
Intel Core i7-2920XM @ 2.50GHz,4336
Intel Core i7-2960XM @ 2.70GHz,4646
Intel Core i7-3517U @ 1.90GHz,2112
Intel Core i7-3517UE @ 1.70GHz,2384
Intel Core i7-3520M @ 2.90GHz,2841
Intel Core i7-3537U @ 2.00GHz,2347
Intel Core i7-3540M @ 3.00GHz,2982
Intel Core i7-3555LE @ 2.50GHz,2238
Intel Core i7-3610QE @ 2.30GHz,5234
Intel Core i7-3610QM @ 2.30GHz,5136
Intel Core i7-3612QE @ 2.10GHz,4929
Intel Core i7-3612QM @ 2.10GHz,4666
Intel Core i7-3615QE @ 2.30GHz,5617
Intel Core i7-3615QM @ 2.30GHz,5169
Intel Core i7-3630QM @ 2.40GHz,5125
Intel Core i7-3632QM @ 2.20GHz,4760
Intel Core i7-3635QM @ 2.40GHz,4770
Intel Core i7-3667U @ 2.00GHz,2447
Intel Core i7-3687U @ 2.10GHz,2623
Intel Core i7-3689Y @ 1.50GHz,1967
Intel Core i7-3720QM @ 2.60GHz,5596
Intel Core i7-3740QM @ 2.70GHz,5709
Intel Core i7-3770 @ 3.40GHz,6419
Intel Core i7-3770K @ 3.50GHz,6497
Intel Core i7-3770S @ 3.10GHz,6169
Intel Core i7-3770T @ 2.50GHz,5403
Intel Core i7-3820 @ 3.60GHz,5790
Intel Core i7-3820QM @ 2.70GHz,5607
Intel Core i7-3840QM @ 2.80GHz,5853
Intel Core i7-3920XM @ 2.90GHz,5713
Intel Core i7-3930K @ 3.20GHz,8205
Intel Core i7-3940XM @ 3.00GHz,5978
Intel Core i7-3960X @ 3.30GHz,8402
Intel Core i7-3970X @ 3.50GHz,8554
Intel Core i7-4500U @ 1.80GHz,2491
Intel Core i7-4510U @ 2.00GHz,2634
Intel Core i7-4550U @ 1.50GHz,2307
Intel Core i7-4558U @ 2.80GHz,2973
Intel Core i7-4560U @ 1.60GHz,2473
Intel Core i7-4578U @ 3.00GHz,3075
Intel Core i7-4600M @ 2.90GHz,3209
Intel Core i7-4600U @ 2.10GHz,2713
Intel Core i7-4610M @ 3.00GHz,3254
Intel Core i7-4610Y @ 1.70GHz,2446
Intel Core i7-4650U @ 1.70GHz,2464
Intel Core i7-4700EQ @ 2.40GHz,5417
Intel Core i7-4700HQ @ 2.40GHz,5582
Intel Core i7-4700MQ @ 2.40GHz,5352
Intel Core i7-4702HQ @ 2.20GHz,5406
Intel Core i7-4702MQ @ 2.20GHz,5192
Intel Core i7-4710HQ @ 2.50GHz,5556
Intel Core i7-4710MQ @ 2.50GHz,5803
Intel Core i7-4712HQ @ 2.30GHz,5353
Intel Core i7-4712MQ @ 2.30GHz,5314
Intel Core i7-4720HQ @ 2.60GHz,5716
Intel Core i7-4722HQ @ 2.40GHz,5768
Intel Core i7-4750HQ @ 2.00GHz,5633
Intel Core i7-4760HQ @ 2.10GHz,6300
Intel Core i7-4765T @ 2.00GHz,5032
Intel Core i7-4770 @ 3.40GHz,7059
Intel Core i7-4770HQ @ 2.20GHz,6031
Intel Core i7-4770K @ 3.50GHz,7143
Intel Core i7-4770R @ 3.20GHz,6561
Intel Core i7-4770S @ 3.10GHz,6744
Intel Core i7-4770T @ 2.50GHz,5854
Intel Core i7-4770TE @ 2.30GHz,4988
Intel Core i7-4771 @ 3.50GHz,7144
Intel Core i7-4785T @ 2.20GHz,5488
Intel Core i7-4790 @ 3.60GHz,7259
Intel Core i7-4790K @ 4.00GHz,8065
Intel Core i7-4790S @ 3.20GHz,6967
Intel Core i7-4790T @ 2.70GHz,6315
Intel Core i7-4800MQ @ 2.70GHz,5780
Intel Core i7-4810MQ @ 2.80GHz,6069
Intel Core i7-4820K @ 3.70GHz,6503
Intel Core i7-4850HQ @ 2.30GHz,6143
Intel Core i7-4860EQ @ 1.80GHz,5508
Intel Core i7-4860HQ @ 2.40GHz,6232
Intel Core i7-4870HQ @ 2.50GHz,6321
Intel Core i7-4900MQ @ 2.80GHz,6169
Intel Core i7-4910MQ @ 2.90GHz,6284
Intel Core i7-4930K @ 3.40GHz,9383
Intel Core i7-4930MX @ 3.00GHz,6391
Intel Core i7-4940MX @ 3.10GHz,6783
Intel Core i7-4960HQ @ 2.60GHz,6370
Intel Core i7-4960X @ 3.60GHz,9930
Intel Core i7-4980HQ @ 2.80GHz,6533
Intel Core i7-5500U @ 2.40GHz,2809
Intel Core i7-5550U @ 2.00GHz,2780
Intel Core i7-5557U @ 3.10GHz,3157
Intel Core i7-5600U @ 2.60GHz,3014
Intel Core i7-5650U @ 2.20GHz,3002
Intel Core i7-5675C @ 3.10GHz,6089
Intel Core i7-5700EQ @ 2.60GHz,5803
Intel Core i7-5700HQ @ 2.70GHz,6048
Intel Core i7-5775C @ 3.30GHz,7701
Intel Core i7-5775R @ 3.30GHz,7598
Intel Core i7-5820K @ 3.30GHz,9823
Intel Core i7-5850EQ @ 2.70GHz,7036
Intel Core i7-5850HQ @ 2.70GHz,6866
Intel Core i7-5930K @ 3.50GHz,10369
Intel Core i7-5950HQ @ 2.90GHz,7667
Intel Core i7-5960X @ 3.00GHz,13465
Intel Core i7-610E @ 2.53GHz,2071
Intel Core i7-620LM @ 2.00GHz,1463
Intel Core i7-620M @ 2.67GHz,1977
Intel Core i7-620UM @ 1.07GHz,1091
Intel Core i7-640LM @ 2.13GHz,1529
Intel Core i7-640M @ 2.80GHz,2094
Intel Core i7-640UM @ 1.20GHz,1168
Intel Core i7-6498DU @ 2.50GHz,3372
Intel Core i7-6500U @ 2.50GHz,3273
Intel Core i7-6560U @ 2.20GHz,3346
Intel Core i7-6567U @ 3.30GHz,3680
Intel Core i7-6600U @ 2.60GHz,3404
Intel Core i7-660UM @ 1.33GHz,1279
Intel Core i7-6650U @ 2.20GHz,3556
Intel Core i7-6660U @ 2.40GHz,3628
Intel Core i7-6700 @ 3.40GHz,8045
Intel Core i7-6700HQ @ 2.60GHz,6521
Intel Core i7-6700K @ 4.00GHz,8934
Intel Core i7-6700T @ 2.80GHz,6985
Intel Core i7-6700TE @ 2.40GHz,6203
Intel Core i7-6770HQ @ 2.60GHz,7083
Intel Core i7-6800K @ 3.40GHz,10714
Intel Core i7-680UM @ 1.47GHz,1196
Intel Core i7-6820EQ @ 2.80GHz,7025
Intel Core i7-6820HK @ 2.70GHz,7017
Intel Core i7-6820HQ @ 2.70GHz,6762
Intel Core i7-6822EQ @ 2.00GHz,5550
Intel Core i7-6850K @ 3.60GHz,11369
Intel Core i7-6900K @ 3.20GHz,14673
Intel Core i7-6920HQ @ 2.90GHz,7263
Intel Core i7-6950X @ 3.00GHz,17595
Intel Core i7-6970HQ @ 2.80GHz,4632
Intel Core i7-720QM @ 1.60GHz,1672
Intel Core i7-740QM @ 1.73GHz,1842
Intel Core i7-7500U @ 2.70GHz,3632
Intel Core i7-7560U @ 2.40GHz,3787
Intel Core i7-7567U @ 3.50GHz,4099
Intel Core i7-7600U @ 2.80GHz,3690
Intel Core i7-7660U @ 2.50GHz,4052
Intel Core i7-7700 @ 3.60GHz,8638
Intel Core i7-7700HQ @ 2.80GHz,6879
Intel Core i7-7700K @ 4.20GHz,9628
Intel Core i7-7700T @ 2.90GHz,7518
Intel Core i7-7740X @ 4.30GHz,9674
Intel Core i7-7800X @ 3.50GHz,12968
Intel Core i7-7820EQ @ 3.00GHz,7470
Intel Core i7-7820HK @ 2.90GHz,7389
Intel Core i7-7820HQ @ 2.90GHz,7179
Intel Core i7-7820X @ 3.60GHz,17182
Intel Core i7-7900X @ 3.30GHz,20039
Intel Core i7-7920HQ @ 3.10GHz,7284
Intel Core i7-7Y75 @ 1.30GHz,2534
Intel Core i7-8086K @ 4.00GHz,14075
Intel Core i7-820QM @ 1.73GHz,1819
Intel Core i7-840QM @ 1.87GHz,2025
Intel Core i7-8500Y @ 1.50GHz,2447
Intel Core i7-8550U @ 1.80GHz,5796
Intel Core i7-8557U @ 1.70GHz,7309
Intel Core i7-8559U @ 2.70GHz,8274
Intel Core i7-8565U @ 1.80GHz,5973
Intel Core i7-8565UC @ 1.80GHz,6187
Intel Core i7-8569U @ 2.80GHz,8135
Intel Core i7-860 @ 2.80GHz,3016
Intel Core i7-860S @ 2.53GHz,2324
Intel Core i7-8650U @ 1.90GHz,6194
Intel Core i7-8665U @ 1.90GHz,6198
Intel Core i7-8665UE @ 1.70GHz,4852
Intel Core i7-870 @ 2.93GHz,3169
Intel Core i7-8700 @ 3.20GHz,12746
Intel Core i7-8700B @ 3.20GHz,11790
Intel Core i7-8700K @ 3.70GHz,13571
Intel Core i7-8700T @ 2.40GHz,10206
Intel Core i7-8705G @ 3.10GHz,7637
Intel Core i7-8706G @ 3.10GHz,7446
Intel Core i7-8709G @ 3.10GHz,7934
Intel Core i7-870S @ 2.67GHz,2765
Intel Core i7-8750H @ 2.20GHz,9764
Intel Core i7-875K @ 2.93GHz,3177
Intel Core i7-880 @ 3.07GHz,3429
Intel Core i7-8809G @ 3.10GHz,8448
Intel Core i7-8850H @ 2.60GHz,10079
Intel Core i7-920 @ 2.67GHz,2864
Intel Core i7-920XM @ 2.00GHz,2014
Intel Core i7-930 @ 2.80GHz,2996
Intel Core i7-940 @ 2.93GHz,3043
Intel Core i7-940XM @ 2.13GHz,2269
Intel Core i7-950 @ 3.07GHz,3251
Intel Core i7-960 @ 3.20GHz,3388
Intel Core i7-965 @ 3.20GHz,3375
Intel Core i7-970 @ 3.20GHz,6556
Intel Core i7-9700 @ 3.00GHz,13205
Intel Core i7-9700E @ 2.60GHz,12575
Intel Core i7-9700F @ 3.00GHz,13161
Intel Core i7-9700K @ 3.60GHz,14397
Intel Core i7-9700KF @ 3.60GHz,14241
Intel Core i7-9700T @ 2.00GHz,10610
Intel Core i7-9700TE @ 1.80GHz,9720
Intel Core i7-975 @ 3.33GHz,3527
Intel Core i7-9750H @ 2.60GHz,10605
Intel Core i7-9750HF @ 2.60GHz,10351
Intel Core i7-980 @ 3.33GHz,6890
Intel Core i7-9800X @ 3.80GHz,18136
Intel Core i7-980X @ 3.33GHz,6817
Intel Core i7-985 @ 3.47GHz,3928
Intel Core i7-9850H @ 2.60GHz,10858
Intel Core i7-9850HE @ 2.70GHz,9972
Intel Core i7-9850HL @ 1.90GHz,7897
Intel Core i7-990X @ 3.47GHz,7135
Intel Core i7-995X @ 3.60GHz,7862
Intel Core i9-10850K @ 3.60GHz,21938
Intel Core i9-10880H @ 2.30GHz,14240
Intel Core i9-10885H @ 2.40GHz,14418
Intel Core i9-10900 @ 2.80GHz,19150
Intel Core i9-10900E @ 2.80GHz,19332
Intel Core i9-10900F @ 2.80GHz,19795
Intel Core i9-10900K @ 3.70GHz,22374
Intel Core i9-10900KF @ 3.70GHz,22222
Intel Core i9-10900T @ 1.90GHz,14727
Intel Core i9-10900TE @ 1.80GHz,14159
Intel Core i9-10900X @ 3.70GHz,22386
Intel Core i9-10910 @ 3.60GHz,21402
Intel Core i9-10920X @ 3.50GHz,25853
Intel Core i9-10940X @ 3.30GHz,27685
Intel Core i9-10980HK @ 2.40GHz,15168
Intel Core i9-10980XE @ 3.00GHz,32156
Intel Core i9-11900 @ 2.50GHz,22382
Intel Core i9-11900F @ 2.50GHz,22070
Intel Core i9-11900H @ 2.50GHz,19983
Intel Core i9-11900K @ 3.50GHz,24982
Intel Core i9-11900KB @ 3.30GHz,22693
Intel Core i9-11900KF @ 3.50GHz,24570
Intel Core i9-11900T @ 1.50GHz,18620
Intel Core i9-11950H @ 2.60GHz,20638
Intel Core i9-11980HK @ 2.60GHz,22239
Intel Core i9-12900,33702
Intel Core i9-12900E,28170
Intel Core i9-12900F,35875
Intel Core i9-12900H,27012
Intel Core i9-12900HK,25454
Intel Core i9-12900HX,33056
Intel Core i9-12900K,41160
Intel Core i9-12900KF,40826
Intel Core i9-12900KS,43531
Intel Core i9-12900T,29601
Intel Core i9-12900TE,22887
Intel Core i9-12950HX,31374
Intel Core i9-13900,45188
Intel Core i9-13900E,40418
Intel Core i9-13900F,48757
Intel Core i9-13900H,27385
Intel Core i9-13900HK,27058
Intel Core i9-13900HX,42351
Intel Core i9-13900K,58339
Intel Core i9-13900KF,57741
Intel Core i9-13900KS,60570
Intel Core i9-13900T,42514
Intel Core i9-13900TE,20602
Intel Core i9-13905H,29789
Intel Core i9-13950HX,41033
Intel Core i9-13980HX,45931
Intel Core i9-14900,45293
Intel Core i9-14900F,46678
Intel Core i9-14900HX,44558
Intel Core i9-14900K,58537
Intel Core i9-14900KF,58367
Intel Core i9-14900KS,60528
Intel Core i9-14900T,38168
Intel Core i9-14901E,30298
Intel Core i9-7900X @ 3.30GHz,20889
Intel Core i9-7920X @ 2.90GHz,23514
Intel Core i9-7940X @ 3.10GHz,25452
Intel Core i9-7960X @ 2.80GHz,27898
Intel Core i9-7980XE @ 2.60GHz,29623
Intel Core i9-8950HK @ 2.90GHz,10372
Intel Core i9-9820X @ 3.30GHz,20487
Intel Core i9-9880H @ 2.30GHz,13531
Intel Core i9-9900 @ 3.10GHz,16242
Intel Core i9-9900B @ 3.10GHz,15893
Intel Core i9-9900K @ 3.60GHz,18105
Intel Core i9-9900KF @ 3.60GHz,18029
Intel Core i9-9900KS @ 4.00GHz,19401
Intel Core i9-9900T @ 2.10GHz,13094
Intel Core i9-9900X @ 3.50GHz,21643
Intel Core i9-9920X @ 3.50GHz,24974
Intel Core i9-9940X @ 3.30GHz,28088
Intel Core i9-9960X @ 3.10GHz,29787
Intel Core i9-9980HK @ 2.40GHz,13955
Intel Core i9-9980XE @ 3.00GHz,31439
Intel Core i9-9990XE @ 4.00GHz,30162
Intel Core M-5Y10 @ 0.80GHz,1644
Intel Core M-5Y10a @ 0.80GHz,1905
Intel Core M-5Y10c @ 0.80GHz,1906
Intel Core M-5Y31 @ 0.90GHz,1891
Intel Core M-5Y51 @ 1.10GHz,2015
Intel Core M-5Y70 @ 1.10GHz,1890
Intel Core M-5Y71 @ 1.20GHz,1970
Intel Core m3-6Y30 @ 0.90GHz,2180
Intel Core m3-7Y30 @ 1.00GHz,2425
Intel Core m3-7Y32 @ 1.10GHz,2701
Intel Core m3-8100Y @ 1.10GHz,2771
Intel Core m5-6Y54 @ 1.10GHz,2294
Intel Core m5-6Y57 @ 1.10GHz,2341
Intel Core m5-7Y54 @ 1.20GHz,1475
Intel Core m7-6Y75 @ 1.20GHz,2354
Intel Core Solo T1300 @ 1.66GHz,210
Intel Core Solo T1350 @ 1.86GHz,194
Intel Core Solo T1400 @ 1.83GHz,253
Intel Core Solo U1300 @ 1.06GHz,127
Intel Core Solo U1400 @ 1.20GHz,130
Intel Core Solo U1500 @ 1.33GHz,164
Intel Core Ultra 5 115U,11556
Intel Core Ultra 5 125H,20697
Intel Core Ultra 5 125U,17081
Intel Core Ultra 5 134U,13138
Intel Core Ultra 5 135H,22069
Intel Core Ultra 5 135U,16800
Intel Core Ultra 5 225,30640
Intel Core Ultra 5 225F,31519
Intel Core Ultra 5 225H,28715
Intel Core Ultra 5 225T,26328
Intel Core Ultra 5 225U,18401
Intel Core Ultra 5 226V,18299
Intel Core Ultra 5 228V,16992
Intel Core Ultra 5 230F,33185
Intel Core Ultra 5 235,39968
Intel Core Ultra 5 235H,29469
Intel Core Ultra 5 235HX,40122
Intel Core Ultra 5 235T,32094
Intel Core Ultra 5 235U,17336
Intel Core Ultra 5 236V,18303
Intel Core Ultra 5 238V,18272
Intel Core Ultra 5 245,39940
Intel Core Ultra 5 245HX,40281
Intel Core Ultra 5 245K,43438
Intel Core Ultra 5 245KF,43374
Intel Core Ultra 5 245T,32444
Intel Core Ultra 5 332,15471
Intel Core Ultra 7 155H,24686
Intel Core Ultra 7 155U,16193
Intel Core Ultra 7 164U,12566
Intel Core Ultra 7 165H,25872
Intel Core Ultra 7 165U,16853
Intel Core Ultra 7 255H,30796
Intel Core Ultra 7 255HX,49682
Intel Core Ultra 7 255U,17851
Intel Core Ultra 7 256V,19610
Intel Core Ultra 7 258V,18994
Intel Core Ultra 7 265,49715
Intel Core Ultra 7 265F,49326
Intel Core Ultra 7 265H,34596
Intel Core Ultra 7 265HX,48580
Intel Core Ultra 7 265K,58747
Intel Core Ultra 7 265KF,58675
Intel Core Ultra 7 265T,40438
Intel Core Ultra 7 265U,17914
Intel Core Ultra 7 266V,19458
Intel Core Ultra 7 268V,19610
Intel Core Ultra 7 356H,29822
Intel Core Ultra 7 365,22249
Intel Core Ultra 7 366H,34386
Intel Core Ultra 9 185H,29337
Intel Core Ultra 9 275HX,56041
Intel Core Ultra 9 285,57373
Intel Core Ultra 9 285H,34417
Intel Core Ultra 9 285HX,57797
Intel Core Ultra 9 285K,67431
Intel Core Ultra 9 285T,36916
Intel Core Ultra 9 288V,20222
Intel Core Ultra X7 358H,32288
Intel Core2 6320 @ 1.86GHz,849
Intel Core2 Duo E4300 @ 1.80GHz,588
Intel Core2 Duo E4400 @ 2.00GHz,733
Intel Core2 Duo E4500 @ 2.20GHz,745
Intel Core2 Duo E4600 @ 2.40GHz,881
Intel Core2 Duo E4700 @ 2.60GHz,1011
Intel Core2 Duo E6300 @ 1.86GHz,652
Intel Core2 Duo E6320 @ 1.86GHz,724
Intel Core2 Duo E6400 @ 2.13GHz,774
Intel Core2 Duo E6420 @ 2.13GHz,784
Intel Core2 Duo E6540 @ 2.33GHz,808
Intel Core2 Duo E6550 @ 2.33GHz,912
Intel Core2 Duo E6600 @ 2.40GHz,938
Intel Core2 Duo E6700 @ 2.66GHz,975
Intel Core2 Duo E6750 @ 2.66GHz,1029
Intel Core2 Duo E6850 @ 3.00GHz,1160
Intel Core2 Duo E7200 @ 2.53GHz,1002
Intel Core2 Duo E7300 @ 2.66GHz,981
Intel Core2 Duo E7400 @ 2.80GHz,1047
Intel Core2 Duo E7500 @ 2.93GHz,1159
Intel Core2 Duo E7600 @ 3.06GHz,1150
Intel Core2 Duo E8135 @ 2.40GHz,973
Intel Core2 Duo E8135 @ 2.66GHz,1020
Intel Core2 Duo E8200 @ 2.66GHz,1144
Intel Core2 Duo E8235 @ 2.80GHz,1020
Intel Core2 Duo E8290 @ 2.83GHz,1408
Intel Core2 Duo E8300 @ 2.83GHz,1057
Intel Core2 Duo E8335 @ 2.66GHz,1082
Intel Core2 Duo E8335 @ 2.93GHz,1094
Intel Core2 Duo E8400 @ 3.00GHz,1218
Intel Core2 Duo E8435 @ 3.06GHz,1104
Intel Core2 Duo E8500 @ 3.16GHz,1300
Intel Core2 Duo E8600 @ 3.33GHz,1378
Intel Core2 Duo L7100 @ 1.20GHz,467
Intel Core2 Duo L7300 @ 1.40GHz,536
Intel Core2 Duo L7400 @ 1.50GHz,516
Intel Core2 Duo L7500 @ 1.60GHz,663
Intel Core2 Duo L7700 @ 1.80GHz,677
Intel Core2 Duo L7800 @ 2.00GHz,680
Intel Core2 Duo L9300 @ 1.60GHz,690
Intel Core2 Duo L9600 @ 2.13GHz,788
Intel Core2 Duo P7350 @ 2.00GHz,725
Intel Core2 Duo P7370 @ 2.00GHz,790
Intel Core2 Duo P7450 @ 2.13GHz,807
Intel Core2 Duo P7550 @ 2.26GHz,818
Intel Core2 Duo P7570 @ 2.26GHz,888
Intel Core2 Duo P8400 @ 2.26GHz,864
Intel Core2 Duo P8600 @ 2.40GHz,858
Intel Core2 Duo P8700 @ 2.53GHz,962
Intel Core2 Duo P8800 @ 2.66GHz,944
Intel Core2 Duo P9300 @ 2.26GHz,983
Intel Core2 Duo P9500 @ 2.53GHz,993
Intel Core2 Duo P9600 @ 2.53GHz,1040
Intel Core2 Duo P9600 @ 2.66GHz,1093
Intel Core2 Duo P9700 @ 2.80GHz,1178
Intel Core2 Duo SL9400 @ 1.86GHz,753
Intel Core2 Duo SP9400 @ 2.40GHz,887
Intel Core2 Duo SU9400 @ 1.40GHz,529
Intel Core2 Duo T5200 @ 1.60GHz,470
Intel Core2 Duo T5250 @ 1.50GHz,556
Intel Core2 Duo T5270 @ 1.40GHz,427
Intel Core2 Duo T5300 @ 1.73GHz,530
Intel Core2 Duo T5450 @ 1.66GHz,584
Intel Core2 Duo T5470 @ 1.60GHz,590
Intel Core2 Duo T5500 @ 1.66GHz,576
Intel Core2 Duo T5550 @ 1.83GHz,629
Intel Core2 Duo T5600 @ 1.83GHz,675
Intel Core2 Duo T5670 @ 1.80GHz,633
Intel Core2 Duo T5750 @ 2.00GHz,704
Intel Core2 Duo T5800 @ 2.00GHz,641
Intel Core2 Duo T5850 @ 2.16GHz,721
Intel Core2 Duo T5870 @ 2.00GHz,706
Intel Core2 Duo T5900 @ 2.20GHz,677
Intel Core2 Duo T6400 @ 2.00GHz,737
Intel Core2 Duo T6500 @ 2.10GHz,750
Intel Core2 Duo T6570 @ 2.10GHz,774
Intel Core2 Duo T6600 @ 2.20GHz,809
Intel Core2 Duo T6670 @ 2.20GHz,841
Intel Core2 Duo T7100 @ 1.80GHz,605
Intel Core2 Duo T7200 @ 2.00GHz,740
Intel Core2 Duo T7250 @ 2.00GHz,701
Intel Core2 Duo T7300 @ 2.00GHz,702
Intel Core2 Duo T7400 @ 2.16GHz,766
Intel Core2 Duo T7500 @ 2.20GHz,827
Intel Core2 Duo T7600 @ 2.33GHz,800
Intel Core2 Duo T7700 @ 2.40GHz,944
Intel Core2 Duo T7800 @ 2.60GHz,909
Intel Core2 Duo T8100 @ 2.10GHz,789
Intel Core2 Duo T8300 @ 2.40GHz,899
Intel Core2 Duo T9300 @ 2.50GHz,985
Intel Core2 Duo T9400 @ 2.53GHz,1006
Intel Core2 Duo T9500 @ 2.60GHz,1025
